cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47
382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963,382.6963
378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475,378.8475
374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882,374.9882
371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187,371.1187
367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239,367.239
363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493,363.3493
359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496,359.4496
355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401,355.5401
351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207,351.6207
347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918,347.6918
343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533,343.7533
339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054,339.8054
335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482,335.8482
331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818,331.8818
327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063,327.9063
323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217,323.9217
319.9283,319.9283,299.9328,319.9283,319.9283,299.9328,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283,319.9283
256.69,315.9262,256.69,296.1808,315.9262,296.1808,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262,315.9262
253.4312,253.4312,311.9153,253.4312,253.4312,233.9365,311.9153,311.9153,311.9153,272.9259,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153,311.9153
173.1915,153.948,230.922,269.4089,153.948,230.922,307.8959,307.8959,307.8959,269.4089,269.4089,288.6524,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959,307.8959
151.9341,208.9093,151.9341,189.9176,189.9176,208.9093,284.8763,303.8681,246.8928,284.8763,284.8763,265.8846,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681,303.8681
112.437,37.479,149.916,187.395,187.395,206.1345,224.874,187.395,206.1345,187.395,168.6555,243.6135,281.0925,281.0925,281.0925,299.832,281.0925,262.353,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832,299.832
0.0,92.43362,92.43362,147.8938,92.43362,129.4071,184.8672,147.8938,166.3805,147.8938,203.354,258.8141,277.3009,203.354,258.8141,240.3274,258.8141,221.8407,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876,295.7876
18.23344,54.70033,36.46689,36.46689,18.23344,36.46689,145.8676,145.8676,145.8676,164.101,72.93378,127.6341,200.5679,273.5016,182.3344,237.0348,182.3344,218.8013,273.5016,237.0348,273.5016,291.7351,273.5016,237.0348,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351,291.7351
0.0,35.95933,53.93899,17.97966,17.97966,0.0,53.93899,71.91866,71.91866,107.878,53.93899,107.878,161.817,179.7966,143.8373,179.7966,215.756,161.817,233.7356,269.6949,269.6949,197.7763,179.7966,233.7356,287.6746,287.6746,287.6746,269.6949,269.6949,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746,287.6746
0.0,0.0,0.0,17.72539,0.0,17.72539,17.72539,70.90157,53.17618,53.17618,53.17618,53.17618,159.5285,106.3524,70.90157,124.0778,124.0778,88.62697,212.7047,194.9793,230.4301,194.9793,141.8031,177.2539,212.7047,283.6063,230.4301,265.8809,230.4301,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063,283.6063
0.0,0.0,0.0,0.0,0.0,0.0,17.47063,34.94127,34.94127,34.94127,17.47063,17.47063,87.35316,104.8238,34.94127,52.4119,87.35316,34.94127,87.35316,174.7063,192.177,157.2357,157.2357,157.2357,227.1182,209.6476,192.177,192.177,192.177,139.7651,262.0595,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301,279.5301
0.0,0.0,0.0,0.0,0.0,0.0,17.21539,17.21539,51.64619,17.21539,0.0,0.0,34.43079,86.07697,17.21539,51.64619,51.64619,86.07697,68.86158,120.5078,103.2924,154.9386,120.5078,154.9386,241.0155,206.5847,172.1539,206.5847,154.9386,154.9386,206.5847,275.4463,223.8001,258.2309,275.4463,241.0155,275.4463,275.4463,275.4463,258.2309,258.2309,275.4463,275.4463,275.4463,275.4463,275.4463,275.4463,275.4463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91937,16.95968,16.95968,16.95968,0.0,33.91937,84.79842,101.7581,84.79842,84.79842,67.83874,84.79842,118.7178,135.6775,203.5162,135.6775,101.7581,101.7581,169.5968,186.5565,186.5565,186.5565,203.5162,169.5968,271.3549,271.3549,220.4759,271.3549,271.3549,271.3549,271.3549,271.3549,271.3549,271.3549,271.3549,271.3549
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70351,0.0,0.0,0.0,0.0,0.0,66.81405,66.81405,0.0,50.11053,50.11053,33.40702,116.9246,150.3316,133.6281,66.81405,83.51756,183.7386,200.4421,217.1457,150.3316,200.4421,200.4421,183.7386,233.8492,217.1457,233.8492,183.7386,217.1457,217.1457,267.2562,267.2562,267.2562,267.2562,250.5527,267.2562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44688,49.34063,16.44688,32.89375,16.44688,16.44688,32.89375,49.34063,49.34063,32.89375,82.23438,49.34063,82.23438,115.1281,164.4688,98.68126,82.23438,148.0219,164.4688,197.3625,213.8094,197.3625,197.3625,115.1281,213.8094,230.2563,213.8094,230.2563,213.8094,246.7032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1898,48.56939,48.56939,16.1898,80.94898,0.0,113.3286,64.75919,48.56939,97.13878,97.13878,48.56939,145.7082,145.7082,145.7082,129.5184,145.7082,129.5184,210.4673,226.6572,194.2776,226.6572,210.4673,178.0878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93227,31.86453,0.0,0.0,0.0,47.7968,95.59361,111.5259,31.86453,95.59361,15.93227,143.3904,127.4581,95.59361,127.4581,63.72907,95.59361,191.1872,175.2549,143.3904,159.3227,159.3227,175.2549
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3486,31.3486,15.6743,15.6743,47.02291,78.37151,62.69721,94.04581,94.04581,78.37151,31.3486,94.04581,156.743,109.7201,141.0687,109.7201,78.37151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41591,0.0,30.83182,0.0,0.0,0.0,30.83182,92.49545,92.49545,30.83182,30.83182,30.83182,107.9114,77.07954,77.07954,107.9114,77.07954,154.1591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15709,45.47127,15.15709,15.15709,30.31418,15.15709,60.62836,15.15709,45.47127,60.62836,30.31418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4893,59.59144,29.79572,14.89786,29.79572,14.89786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63822,0.0,0.0,14.63822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
