irr,temp,iph,isat,rsh,a
250.0,70.0,2.225366005468114,1.7692662819083547e-07,820.7723982396659,0.030571169770251188
250.0,75.0,2.2301235054681143,3.3262969667003873e-07,820.7723982396659,0.0310166188416522
250.0,80.0,2.234881005468114,6.146533826906791e-07,820.7723982396659,0.031462067913053206
250.0,85.0,2.2396385054681143,1.1171495758969728e-06,820.7723982396659,0.03190751698445421
300.0,20.0,2.6133492065617365,1.0241864247342405e-10,683.9769985330549,0.026116679056241102
300.0,25.0,2.619058206561737,2.4065929917088824e-10,683.9769985330549,0.026562128127642113
300.0,30.0,2.6247672065617373,5.502343834098516e-10,683.9769985330549,0.027007577199043124
300.0,35.0,2.630476206561737,1.2257068679340356e-09,683.9769985330549,0.02745302627044413
300.0,40.0,2.6361852065617373,2.6635161381476247e-09,683.9769985330549,0.027898475341845138
300.0,45.0,2.641894206561737,5.6527053288061965e-09,683.9769985330549,0.02834392441324615
300.0,50.0,2.647603206561737,1.1729006027729503e-08,683.9769985330549,0.028789373484647152
300.0,55.0,2.6533122065617367,2.3818416382062902e-08,683.9769985330549,0.029234822556048163
300.0,60.0,2.659021206561737,4.7383581309884666e-08,683.9769985330549,0.02968027162744917
300.0,65.0,2.664730206561737,9.242686500957387e-08,683.9769985330549,0.030125720698850177
300.0,70.0,2.670439206561737,1.7692662819083547e-07,683.9769985330549,0.030571169770251188
300.0,75.0,2.676148206561737,3.3262969667003873e-07,683.9769985330549,0.0310166188416522
300.0,80.0,2.681857206561737,6.146533826906791e-07,683.9769985330549,0.031462067913053206
300.0,85.0,2.687566206561737,1.1171495758969728e-06,683.9769985330549,0.03190751698445421
350.0,20.0,3.0489074076553595,1.0241864247342405e-10,586.2659987426185,0.026116679056241102
350.0,25.0,3.0555679076553597,2.4065929917088824e-10,586.2659987426185,0.026562128127642113
350.0,30.0,3.06222840765536,5.502343834098516e-10,586.2659987426185,0.027007577199043124
350.0,35.0,3.0688889076553596,1.2257068679340356e-09,586.2659987426185,0.02745302627044413
